4.150,0.000
4.167,0.000
4.183,0.000
4.200,0.000
4.217,0.000
4.233,0.000
4.250,0.000
4.267,0.000
4.283,0.000
4.300,0.000
4.317,0.000
4.333,0.000
4.350,0.000
4.367,0.000
4.383,0.000
4.400,0.000
4.417,0.000
4.433,0.000
4.450,0.000
4.467,0.000
4.483,0.000
4.500,0.000
4.517,0.000
4.533,0.000
4.550,0.000
4.567,0.000
4.583,0.000
4.600,0.000
4.617,0.000
4.633,0.000
4.650,0.000
4.667,0.000
4.683,0.000
4.700,0.000
4.717,0.000
4.733,0.000
4.750,0.000
4.767,0.000
4.783,0.000
4.800,0.000
4.817,0.000
4.833,0.000
4.850,0.000
4.867,0.000
4.883,0.000
4.900,0.000
4.917,0.000
4.933,0.000
4.950,0.000
4.967,0.000
4.983,0.000
5.000,0.000
5.017,0.000
5.033,0.000
5.050,0.000
5.067,0.000
5.083,0.000
5.100,0.000
5.117,0.000
5.133,0.000
5.150,0.000
5.167,0.000
5.183,0.000
5.200,0.000
5.217,0.000
5.233,0.000
5.250,0.000
5.267,0.000
5.283,0.000
5.300,0.000
5.317,0.000
5.333,0.000
5.350,0.000
5.367,0.000
5.383,0.000
5.400,0.000
5.417,0.000
5.433,0.000
5.450,0.000
5.467,0.000
5.483,0.000
5.500,0.000
5.517,0.000
5.533,0.000
5.550,0.000
5.567,0.000
5.583,0.000
5.600,0.000
5.617,0.000
5.633,0.000
5.650,0.000
5.667,0.000
5.683,0.000
5.700,0.000
5.717,0.000
5.733,0.000
5.750,0.000
5.767,0.000
5.783,0.000
5.800,0.000
5.817,0.000
5.833,0.000
5.850,0.000
5.867,0.000
5.883,0.000
5.900,0.000
5.917,0.000
5.933,0.000
5.950,0.000
5.967,0.000
5.983,0.000
6.000,0.000
6.017,0.000
6.033,0.000
6.050,0.000
6.067,0.000
6.083,0.000
6.100,0.000
6.117,0.000
6.133,0.000
6.150,0.000
6.167,0.000
6.183,0.000
6.200,0.000
6.217,0.000
6.233,0.000
6.250,0.000
6.267,0.000
6.283,0.000
6.300,0.000
6.317,0.000
6.333,0.000
6.350,0.000
6.367,0.000
6.383,0.000
6.400,0.000
6.417,0.000
6.433,0.000
6.450,0.000
6.467,0.000
6.483,0.000
6.500,0.000
6.517,0.000
6.533,0.000
6.550,0.000
6.567,0.000
6.583,0.000
6.600,0.000
6.617,0.000
6.633,0.000
6.650,0.000
6.667,0.000
6.683,0.000
6.700,0.000
6.717,0.000
6.733,0.000
6.750,0.000
6.767,0.000
6.783,0.000
6.800,0.000
6.817,0.000
6.833,0.000
6.850,0.000
6.867,0.000
6.883,0.000
6.900,0.000
6.917,0.000
6.933,0.000
6.950,0.000
6.967,0.000
6.983,0.000
7.000,0.000
7.017,0.000
7.033,0.000
7.050,0.000
7.067,0.000
7.083,0.000
7.100,0.000
7.117,0.000
7.133,0.000
7.150,0.000
7.167,0.000
7.183,0.000
7.200,0.000
7.217,0.000
7.233,0.000
7.250,0.000
7.267,0.000
7.283,0.000
7.300,0.000
7.317,0.000
7.333,0.000
7.350,0.000
7.367,0.000
7.383,0.000
7.400,0.000
7.417,0.000
7.433,0.000
7.450,0.000
7.467,0.000
7.483,0.000
7.500,0.000
7.517,0.000
7.533,0.000
7.550,0.000
7.567,0.000
7.583,0.000
7.600,0.000
7.617,0.000
7.633,0.000
7.650,0.000
7.667,0.000
7.683,0.000
7.700,0.000
7.717,0.000
7.733,0.000
7.750,0.000
7.767,0.000
7.783,0.000
7.800,0.000
7.817,0.000
7.833,0.000
7.850,0.000
7.867,0.000
7.883,0.000
7.900,0.000
7.917,0.000
7.933,0.000
7.950,0.000
7.967,0.000
7.983,0.000
8.000,0.000
8.017,0.000
8.033,0.000
8.050,0.000
8.067,0.000
8.083,0.000
8.100,0.000
8.117,0.000
8.133,0.000
8.150,0.000
8.167,0.000
8.183,0.000
8.200,0.000
8.217,0.000
8.233,0.000
8.250,0.000
8.267,0.000
8.283,0.000
8.300,0.000
8.317,0.000
8.333,0.000
8.350,0.000
8.367,0.000
8.383,0.000
8.400,0.000
8.417,0.000
8.433,0.000
8.450,0.000
8.467,0.000
8.483,0.000
8.500,0.000
8.517,0.000
8.533,0.000
8.550,0.000
8.567,0.000
8.583,0.000
8.600,0.000
8.617,0.000
8.633,0.000
8.650,0.000
8.667,0.000
8.683,0.000
8.700,0.000
8.717,0.000
8.733,0.000
8.750,0.000
8.767,0.000
8.783,0.000
8.800,0.000
8.817,0.000
8.833,0.000
8.850,0.000
8.867,0.000
8.883,0.000
8.900,0.000
8.917,0.000
8.933,0.000
8.950,0.000
8.967,0.000
8.983,0.000
9.000,0.000
9.017,0.000
9.033,0.000
9.050,0.000
9.067,0.000
9.083,0.000
9.100,0.000
9.117,0.000
9.133,0.000
9.150,0.000
9.167,0.000
9.183,0.000
9.200,0.000
9.217,0.000
9.233,0.000
9.250,0.000
9.267,0.000
9.283,0.000
9.300,0.000
9.317,0.000
9.333,0.000
9.350,0.000
9.367,0.000
9.383,0.000
9.400,0.000
9.417,0.000
9.433,0.000
9.450,0.000
9.467,0.000
9.483,0.000
9.500,0.000
9.517,0.000
9.533,0.000
9.550,0.000
9.567,0.000
9.583,0.000
9.600,0.000
9.617,0.000
9.633,0.000
9.650,0.000
9.667,0.000
9.683,0.000
9.700,0.000
9.717,0.000
9.733,0.000
9.750,0.000
9.767,0.000
9.783,0.000
9.800,0.000
9.817,0.000
9.833,0.000
9.850,0.000
9.867,0.000
9.883,0.000
9.900,0.000
9.917,0.000
9.933,0.000
9.950,0.000
9.967,0.000
9.983,0.000
10.000,0.000
10.017,0.000
10.033,0.000
10.050,0.000
10.067,0.000
10.083,0.000
10.100,0.000
10.117,0.000
10.133,0.000
10.150,0.000
10.167,0.000
10.183,0.000
10.200,0.000
10.217,0.000
10.233,0.000
10.250,0.000
10.267,0.000
10.283,0.000
10.300,0.000
10.317,0.000
10.333,0.000
10.350,0.000
10.367,0.000
10.383,0.000
10.400,0.000
10.417,0.000
10.433,0.000
10.450,0.000
10.467,0.000
10.483,0.000
10.500,0.000
10.517,0.000
10.533,0.000
10.550,0.000
10.567,0.000
10.583,0.000
10.600,0.000
10.617,0.000
10.633,0.000
10.650,0.000
10.667,0.000
10.683,0.000
10.700,0.000
10.717,0.000
10.733,0.000
10.750,0.000
10.767,0.000
10.783,0.000
10.800,0.000
10.817,0.000
10.833,0.000
10.850,0.000
10.867,0.000
10.883,0.000
10.900,0.000
10.917,0.000
10.933,0.000
10.950,0.000
10.967,0.000
10.983,0.000
11.000,0.000
11.017,0.000
11.033,0.000
11.050,0.000
11.067,0.000
11.083,0.000
11.100,0.000
11.117,0.000
11.133,0.000
11.150,0.000
11.167,0.000
11.183,0.000
11.200,0.000
11.217,0.000
11.233,0.000
11.250,0.000
11.267,0.000
11.283,0.000
11.300,0.000
11.317,0.000
11.333,0.000
11.350,0.000
11.367,0.000
11.383,0.000
11.400,0.000
11.417,0.000
11.433,0.000
11.450,0.000
11.467,0.000
11.483,0.000
11.500,0.000
11.517,0.000
11.533,0.000
11.550,0.000
11.567,0.000
11.583,0.000
11.600,0.000
11.617,0.000
11.633,0.000
11.650,0.000
11.667,0.000
11.683,0.000
11.700,0.000
11.717,0.000
11.733,0.000
11.750,0.000
11.767,0.000
11.783,0.000
11.800,0.000
11.817,0.000
11.833,0.000
11.850,0.000
11.867,0.000
11.883,0.000
11.900,0.000
11.917,0.000
11.933,0.000
11.950,0.000
11.967,0.000
11.983,0.000
12.000,0.000
12.017,0.000
12.033,0.000
12.050,0.000
12.067,0.000
12.083,0.000
12.100,0.000
12.117,0.000
12.133,0.000
12.150,0.000
12.167,0.000
12.183,0.000
12.200,0.000
12.217,0.000
12.233,0.000
12.250,0.000
12.267,0.000
12.283,0.000
12.300,0.000
12.317,0.000
12.333,0.000
12.350,0.000
12.367,0.000
12.383,0.000
12.400,0.000
12.417,0.000
12.433,0.000
12.450,0.000
12.467,0.000
12.483,0.000
12.500,0.000
12.517,0.000
12.533,0.000
12.550,0.000
12.567,0.000
12.583,0.000
12.600,0.000
12.617,0.000
12.633,0.000
12.650,0.000
12.667,0.000
12.683,0.000
12.700,0.000
12.717,0.000
12.733,0.000
12.750,0.000
12.767,0.000
12.783,0.000
12.800,0.000
12.817,0.000
12.833,0.000
12.850,0.000
12.867,0.000
12.883,0.000
12.900,0.000
12.917,0.000
12.933,0.000
12.950,0.000
12.967,0.000
12.983,0.000
13.000,0.000
13.017,0.000
13.033,0.000
13.050,0.000
13.067,0.000
13.083,0.000
13.100,0.000
13.117,0.000
13.133,0.000
13.150,0.000
13.167,0.000
13.183,0.000
13.200,0.000
13.217,0.000
13.233,0.000
13.250,0.000
13.267,0.000
13.283,0.000
13.300,0.000
13.317,0.000
13.333,0.000
13.350,0.000
13.367,0.000
13.383,0.000
13.400,0.000
13.417,0.000
13.433,0.000
13.450,0.000
13.467,0.000
13.483,0.000
13.500,0.000
13.517,0.000
13.533,0.000
13.550,0.000
13.567,0.000
13.583,0.000
13.600,0.000
13.617,0.000
13.633,0.000
13.650,0.000
13.667,0.000
13.683,0.000
13.700,0.000
13.717,0.000
13.733,0.000
13.750,0.000
13.767,0.000
13.783,0.000
13.800,0.000
13.817,0.000
13.833,0.000
13.850,0.000
13.867,0.000
13.883,0.000
13.900,0.000
13.917,0.000
13.933,0.000
13.950,0.000
13.967,0.000
13.983,0.000
14.000,0.000
14.017,0.000
14.033,0.000
14.050,0.000
14.067,0.000
14.083,0.000
14.100,0.000
14.117,0.000
14.133,0.000
14.150,0.000
14.167,0.000
14.183,0.000
14.200,0.000
14.217,0.000
14.233,0.000
14.250,0.000
14.267,0.000
14.283,0.000
14.300,0.000
14.317,0.000
14.333,0.000
14.350,0.000
14.367,0.000
14.383,0.000
14.400,0.000
14.417,0.000
14.433,0.000
14.450,0.000
14.467,0.000
14.483,0.000
14.500,0.000
14.517,0.000
14.533,0.000
14.550,0.000
14.567,0.000
14.583,0.000
14.600,0.000
14.617,0.000
14.633,0.000
14.650,0.000
14.667,0.000
14.683,0.000
14.700,0.000
14.717,0.000
14.733,0.000
14.750,0.000
14.767,0.000
14.783,0.000
14.800,0.000
14.817,0.000
14.833,0.000
14.850,0.000
14.867,0.000
14.883,0.000
14.900,0.000
14.917,0.000
14.933,0.000
14.950,0.000
14.967,0.000
14.983,0.000
15.000,0.000
15.017,0.000
15.033,0.000
15.050,0.000
15.067,0.000
15.083,0.000
15.100,0.000
15.117,0.000
15.133,0.000
15.150,0.000
15.167,0.000
15.183,0.000
15.200,0.000
15.217,0.000
15.233,0.000
15.250,0.000
15.267,0.000
15.283,0.000
15.300,0.000
15.317,0.000
15.333,0.000
15.350,0.000
15.367,0.000
15.383,0.000
15.400,0.000
15.417,0.000
15.433,0.000
15.450,0.000
15.467,0.000
15.483,0.000
15.500,0.000
15.517,0.000
15.533,0.000
15.550,0.000
15.567,0.000
15.583,0.000
15.600,0.000
15.617,0.000
15.633,0.000
15.650,0.000
15.667,0.000
15.683,0.000
15.700,0.000
15.717,0.000
15.733,0.000
15.750,0.000
15.767,0.000
15.783,0.000
15.800,0.000
15.817,0.000
15.833,0.000
15.850,0.000
15.867,0.000
15.883,0.000
15.900,0.000
15.917,0.000
15.933,0.000
15.950,0.000
15.967,0.000
15.983,0.000
16.000,0.000
16.017,0.000
16.033,0.000
16.050,0.000
16.067,0.000
16.083,0.000
16.100,0.000
16.117,0.000
16.133,0.000
16.150,0.000
16.167,0.000
16.183,0.000
16.200,0.000
16.217,0.000
16.233,0.000
16.250,0.000
16.267,0.000
16.283,0.000
16.300,0.000
16.317,0.000
16.333,0.000
16.350,0.000
16.367,0.000
16.383,0.000
16.400,0.000
16.417,0.000
16.433,0.000
16.450,0.000
16.467,0.000
16.483,0.000
16.500,0.000
16.517,0.000
16.533,0.000
16.550,0.000
16.567,0.000
16.583,0.000
16.600,0.000
16.617,0.000
16.633,0.000
16.650,0.000
16.667,0.000
16.683,0.000
16.700,0.000
16.717,0.000
16.733,0.000
16.750,0.000
16.767,0.000
16.783,0.000
16.800,0.000
16.817,0.000
16.833,0.000
16.850,0.000
16.867,0.000
16.883,0.000
16.900,0.000
16.917,0.000
16.933,0.000
16.950,0.000
16.967,0.000
16.983,0.000
17.000,0.000
17.017,0.000
17.033,0.000
17.050,0.000
17.067,0.000
17.083,0.000
17.100,0.000
17.117,0.000
17.133,0.000
17.150,0.000
17.167,0.000
17.183,0.000
17.200,0.000
17.217,0.000
17.233,0.000
17.250,0.000
17.267,0.000
17.283,0.000
17.300,0.000
17.317,0.000
17.333,0.000
17.350,0.000
17.367,0.000
17.383,0.000
17.400,0.000
17.417,0.000
17.433,0.000
17.450,0.000
17.467,0.000
17.483,0.000
17.500,0.000
17.517,0.000
17.533,0.000
17.550,0.000
17.567,0.000
17.583,0.000
17.600,0.000
17.617,0.000
17.633,0.000
17.650,0.000
17.667,0.000
17.683,0.000
17.700,0.000
17.717,0.000
17.733,0.000
17.750,0.000
17.767,0.000
17.783,0.000
17.800,0.000
17.817,0.000
17.833,0.000
17.850,0.000
17.867,0.000
17.883,0.000
17.900,0.000
17.917,0.000
17.933,0.000
17.950,0.000
17.967,0.000
17.983,0.000
18.000,0.000
18.017,0.000
18.033,0.000
18.050,0.000
18.067,0.000
18.083,0.000
18.100,0.000
18.117,0.000
18.133,0.000
18.150,0.000
18.167,0.000
18.183,0.000
18.200,0.000
18.217,0.000
18.233,0.000
18.250,0.000
18.267,0.000
18.283,0.000
18.300,0.000
18.317,0.000
18.333,0.000
18.350,0.000
18.367,0.000
18.383,0.000
18.400,0.000
18.417,0.000
18.433,0.000
18.450,0.000
18.467,0.000
18.483,0.000
18.500,0.000
18.517,0.000
18.533,0.000
18.550,0.000
18.567,0.000
18.583,0.000
18.600,0.000
18.617,0.000
18.633,0.000
18.650,0.000
18.667,0.000
18.683,0.000
18.700,0.000
18.717,0.000
18.733,0.000
18.750,0.000
18.767,0.000
18.783,0.000
18.800,0.000
18.817,0.000
18.833,0.000
18.850,0.000
18.867,0.000
18.883,0.000
18.900,0.000
18.917,0.000
18.933,0.000
18.950,0.000
18.967,0.000
18.983,0.000
19.000,0.000
19.017,0.000
19.033,0.000
19.050,0.000
19.067,0.000
19.083,0.000
19.100,0.000
19.117,0.000
19.133,0.000
19.150,0.000
19.167,0.000
19.183,0.000
19.200,0.000
19.217,0.000
19.233,0.000
19.250,0.000
19.267,0.000
19.283,0.000
19.300,0.000
19.317,0.000
19.333,0.000
19.350,0.000
19.367,0.000
19.383,0.000
19.400,0.000
19.417,0.000
19.433,0.000
19.450,0.000
19.467,0.000
19.483,0.000
19.500,0.000
19.517,0.000
19.533,0.000
19.550,0.000
19.567,0.000
19.583,0.000
19.600,0.000
19.617,0.000
19.633,0.000
19.650,0.000
19.667,0.000
19.683,0.000
19.700,0.000
19.717,0.000
19.733,0.000
19.750,0.000
19.767,0.000
19.783,0.000
19.800,0.000
19.817,0.000
19.833,0.000
19.850,0.000
19.867,0.000
19.883,0.000
19.900,0.000
19.917,0.000
19.933,0.000
19.950,0.000
19.967,0.000
19.983,0.000
20.000,0.000
20.017,0.000
20.033,0.000
20.050,0.000
20.067,0.000
20.083,0.000
20.100,0.000
20.117,0.000
20.133,0.000
20.150,0.000
20.167,0.000
20.183,0.000
20.200,0.000
20.217,0.000
20.233,0.000
20.250,0.000
20.267,0.000
20.283,0.000
20.300,0.000
20.317,0.000
20.333,0.000
20.350,0.000
20.367,0.000
20.383,0.000
20.400,0.000
20.417,0.000
20.433,0.000
20.450,0.000
20.467,0.000
20.483,0.000
20.500,0.000
20.517,0.000
20.533,0.000
20.550,0.000
20.567,0.000
20.583,0.000
20.600,0.000
20.617,0.000
20.633,0.000
20.650,0.000
20.667,0.000
20.683,0.000
20.700,0.000
20.717,0.000
20.733,0.000
20.750,0.000
20.767,0.000
20.783,0.000
20.800,0.000
20.817,0.000
20.833,0.000
20.850,0.000
20.867,0.000
20.883,0.000
20.900,0.000
20.917,0.000
20.933,0.000
20.950,0.000
20.967,0.000
20.983,0.000
21.000,0.000
21.017,0.000
21.033,0.000
21.050,0.000
21.067,0.000
21.083,0.000
21.100,0.000
21.117,0.000
21.133,0.000
21.150,0.000
21.167,0.000
21.183,0.000
21.200,0.000
21.217,0.000
21.233,0.000
21.250,0.000
21.267,0.000
21.283,0.000
21.300,0.000
21.317,0.000
21.333,0.000
21.350,0.000
21.367,0.000
21.383,0.000
21.400,0.000
21.417,0.000
21.433,0.000
21.450,0.000
21.467,0.000
21.483,0.000
21.500,0.000
21.517,0.000
21.533,0.000
21.550,0.000
21.567,0.000
21.583,0.000
21.600,0.000
21.617,0.000
21.633,0.000
21.650,0.000
21.667,0.000
21.683,0.000
21.700,0.000
21.717,0.000
21.733,0.000
21.750,0.000
21.767,0.000
21.783,0.000
21.800,0.000
21.817,0.000
21.833,0.000
21.850,0.000
21.867,0.000
21.883,0.000
21.900,0.000
21.917,0.000
21.933,0.000
21.950,0.000
21.967,0.000
21.983,0.000
22.000,0.000
22.017,0.000
22.033,0.000
22.050,0.000
22.067,0.000
22.083,0.000
22.100,0.000
22.117,0.000
22.133,0.000
22.150,0.000
22.167,0.000
22.183,0.000
22.200,0.000
22.217,0.000
22.233,0.000
22.250,0.000
22.267,0.000
22.283,0.000
22.300,0.000
22.317,0.000
22.333,0.000
22.350,0.000
22.367,0.000
22.383,0.000
22.400,0.000
22.417,0.000
22.433,0.000
22.450,0.000
22.467,0.000
22.483,0.000
22.500,0.000
22.517,0.000
22.533,0.000
22.550,0.000
22.567,0.000
22.583,0.000
22.600,0.000
22.617,0.000
22.633,0.000
22.650,0.000
22.667,0.000
22.683,0.000
22.700,0.000
22.717,0.000
22.733,0.000
22.750,0.000
22.767,0.000
22.783,0.000
22.800,0.000
22.817,0.000
22.833,0.000
22.850,0.000
22.867,0.000
22.883,0.000
22.900,0.000
22.917,0.000
22.933,0.000
22.950,0.000
22.967,0.000
22.983,0.000
23.000,0.000
23.017,0.000
23.033,0.000
23.050,0.000
23.067,0.000
23.083,0.000
23.100,0.000
23.117,0.000
23.133,0.000
23.150,0.000
23.167,0.000
23.183,0.000
23.200,0.000
23.217,0.000
23.233,0.000
23.250,0.000
23.267,0.000
23.283,0.000
23.300,0.000
23.317,0.000
23.333,0.000
23.350,0.000
23.367,0.000
23.383,0.000
23.400,0.000
23.417,0.000
23.433,0.000
23.450,0.000
23.467,0.000
23.483,0.000
23.500,0.000
23.517,0.000
23.533,0.000
23.550,0.000
23.567,0.000
23.583,0.000
23.600,0.000
23.617,0.000
23.633,0.000
23.650,0.000
23.667,0.000
23.683,0.000
23.700,0.000
23.717,0.000
23.733,0.000
23.750,0.000
23.767,0.000
23.783,0.000
23.800,0.000
23.817,0.000
23.833,0.000
23.850,0.000
23.867,0.000
23.883,0.000
23.900,0.000
23.917,0.000
23.933,0.000
23.950,0.000
23.967,0.000
23.983,0.000
24.000,0.000
24.017,0.000
24.033,0.000
24.050,0.000
24.067,0.000
24.083,0.000
24.100,0.000
24.117,0.000
24.133,0.000
24.150,0.000
24.167,0.000
24.183,0.000
24.200,0.000
24.217,0.000
24.233,0.000
24.250,0.000
24.267,0.000
24.283,0.000
24.300,0.000
24.317,0.000
24.333,0.000
24.350,0.000
24.367,0.000
24.383,0.000
24.400,0.000
24.417,0.000
24.433,0.000
24.450,0.000
24.467,0.000
24.483,0.000
24.500,0.000
24.517,0.000
24.533,0.000
24.550,0.000
24.567,0.000
24.583,0.000
24.600,0.000
24.617,0.000
24.633,0.000
24.650,0.000
24.667,0.000
24.683,0.000
24.700,0.000
24.717,0.000
24.733,0.000
24.750,0.000
24.767,0.000
24.783,0.000
24.800,0.000
24.817,0.000
24.833,0.000
24.850,0.000
24.867,0.000
24.883,0.000
24.900,0.000
24.917,0.000
24.933,0.000
24.950,0.000
24.967,0.000
24.983,0.000
25.000,0.000
25.017,0.000
25.033,0.000
25.050,0.000
25.067,0.000
25.083,0.000
25.100,0.000
25.117,0.000
25.133,0.000
25.150,0.000
25.167,0.000
25.183,0.000
25.200,0.000
25.217,0.000
25.233,0.000
25.250,0.000
25.267,0.000
25.283,0.000
25.300,0.000
25.317,0.000
25.333,0.000
25.350,0.000
25.367,0.000
25.383,0.000
25.400,0.000
25.417,0.000
25.433,0.000
25.450,0.000
25.467,0.000
25.483,0.000
25.500,0.000
25.517,0.000
25.533,0.000
25.550,0.000
25.567,0.000
25.583,0.000
25.600,0.000
25.617,0.000
25.633,0.000
25.650,0.000
25.667,0.000
25.683,0.000
25.700,0.000
25.717,0.000
25.733,0.000
25.750,0.000
25.767,0.000
25.783,0.000
25.800,0.000
25.817,0.000
25.833,0.000
25.850,0.000
25.867,0.000
25.883,0.000
25.900,0.000
25.917,0.000
25.933,0.000
25.950,0.000
25.967,0.000
25.983,0.000
26.000,0.000
26.017,0.000
26.033,0.000
26.050,0.000
26.067,0.000
26.083,0.000
26.100,0.000
26.117,0.000
26.133,0.000
26.150,0.000
26.167,0.000
26.183,0.000
26.200,0.000
26.217,0.000
26.233,0.000
26.250,0.000
26.267,0.000
26.283,0.000
26.300,0.000
26.317,0.000
26.333,0.000
26.350,0.000
26.367,0.000
26.383,0.000
26.400,0.000
26.417,0.000
26.433,0.000
26.450,0.000
26.467,0.000
26.483,0.000
26.500,0.000
26.517,0.000
26.533,0.000
26.550,0.000
26.567,0.000
26.583,0.000
26.600,0.000
26.617,0.000
26.633,0.000
26.650,0.000
26.667,0.000
26.683,0.000
26.700,0.000
26.717,0.000
26.733,0.000
26.750,0.000
26.767,0.000
26.783,0.000
26.800,0.000
26.817,0.000
26.833,0.000
26.850,0.000
26.867,0.000
26.883,0.000
26.900,0.000
26.917,0.000
26.933,0.000
26.950,0.000
26.967,0.000
26.983,0.000
27.000,0.000
27.017,0.000
27.033,0.000
27.050,0.000
27.067,0.000
27.083,0.000
27.100,0.000
27.117,0.000
27.133,0.000
27.150,0.000
27.167,0.000
27.183,0.000
27.200,0.000
27.217,0.000
27.233,0.000
27.250,0.000
27.267,0.000
27.283,0.000
27.300,0.000
27.317,0.000
27.333,0.000
27.350,0.000
27.367,0.000
27.383,0.000
27.400,0.000
27.417,0.000
27.433,0.000
27.450,0.000
27.467,0.000
27.483,0.000
27.500,0.000
27.517,0.000
27.533,0.000
27.550,0.000
27.567,0.000
27.583,0.000
27.600,0.000
27.617,0.000
27.633,0.000
27.650,0.000
27.667,0.000
27.683,0.000
27.700,0.000
27.717,0.000
27.733,0.000
27.750,0.000
27.767,0.000
27.783,0.000
27.800,0.000
27.817,0.000
27.833,0.000
27.850,0.000
27.867,0.000
27.883,0.000
27.900,0.000
27.917,0.000
27.933,0.000
27.950,0.000
27.967,0.000
27.983,0.000
28.000,0.000
28.017,0.000
28.033,0.000
28.050,0.000
28.067,0.000
28.083,0.000
28.100,0.000
28.117,0.000
28.133,0.000
28.150,0.000
28.167,0.000
28.183,0.000
28.200,0.000
28.217,0.000
28.233,0.000
28.250,0.000
28.267,0.000
28.283,0.000
28.300,0.000
28.317,0.000
28.333,0.000
28.350,0.000
28.367,0.000
28.383,0.000
28.400,0.000
28.417,0.000
28.433,0.000
28.450,0.000
28.467,0.000
28.483,0.000
28.500,0.000
28.517,0.000
28.533,0.000
28.550,0.000
28.567,0.000
28.583,0.000
28.600,0.000
28.617,0.000
28.633,0.000
28.650,0.000
28.667,0.000
28.683,0.000
28.700,0.000
28.717,0.000
28.733,0.000
28.750,0.000
28.767,0.000
28.783,0.000
28.800,0.000
28.817,0.000
28.833,0.000
28.850,0.000
28.867,0.000
28.883,0.000
28.900,0.000
28.917,0.000
28.933,0.000
28.950,0.000
28.967,0.000
28.983,0.000
29.000,0.000
29.017,0.000
29.033,0.000
29.050,0.000
29.067,0.000
29.083,0.000
29.100,0.000
29.117,0.000
29.133,0.000
29.150,0.000
